47.986	11.868	56.45
47.986	11.868	56.29
47.986	11.868	55.55
47.986	11.868	57.83
47.986	11.868	55.78
47.986	11.868	58.02
47.986	11.868	57.91
47.986	11.868	56.99
47.986	11.868	58.47
47.986	11.868	59.62
47.986	11.868	57.47
47.986	11.868	57.72
47.986	11.868	61.23
47.986	11.868	60.28
47.986	11.868	59.94
47.986	11.868	59.62
47.986	11.868	60.77
47.986	11.868	61.47
47.986	11.868	60.53
47.986	11.868	60.85
47.986	11.868	59.67
47.986	11.868	60.59
47.986	11.868	60.03
47.986	11.868	60.01
47.986	11.868	60.61
47.986	11.868	61.52
47.986	11.868	60.32
47.986	11.868	60.15
47.986	11.868	61.59
47.986	11.868	59.54
47.986	11.868	59.26
47.986	11.868	60.39
47.986	11.868	60.66
47.986	11.868	62.88
47.986	11.868	61.66
47.986	11.868	61.32
47.986	11.868	59.90
47.986	11.868	61.70
47.986	11.868	60.71
47.986	11.868	61.12
47.986	11.868	62.34
47.986	11.868	62.33
47.986	11.868	58.66
47.986	11.868	61.68
47.986	11.868	60.59
47.986	11.868	61.07
47.986	11.868	64.56
47.986	11.868	61.12
47.986	11.868	60.19
47.986	11.868	61.34
47.986	11.868	63.42
47.986	11.868	59.56
47.986	11.868	59.64
47.986	11.868	58.97
47.986	11.868	61.23
47.986	11.868	61.18
47.986	11.868	59.48
47.986	11.868	60.36
47.986	11.868	60.36
47.986	11.868	62.69
47.986	11.868	60.78
47.986	11.868	60.43
47.986	11.868	60.20
47.986	11.868	58.54
47.986	11.868	59.69
47.986	11.868	60.20
47.986	11.868	62.42
47.986	11.868	60.97
47.986	11.868	59.70
47.986	11.868	63.18
47.986	11.868	61.90
47.986	11.868	59.56
47.986	11.868	59.23
47.986	11.868	59.81
47.986	11.868	59.90
47.986	11.868	58.90
47.986	11.868	58.30
47.986	11.868	58.07
47.986	11.868	59.85
47.986	11.868	60.75
47.986	11.868	58.77
47.986	11.868	59.93
47.986	11.868	57.59
47.986	11.868	58.14
47.986	11.868	57.67
47.986	11.868	59.29
47.986	11.868	56.95
47.986	11.868	60.54
47.986	11.868	60.45
47.986	11.868	59.82
47.986	11.868	60.62
47.986	11.868	59.23
47.986	11.868	62.10
47.986	11.868	60.80
47.986	11.868	61.05
47.986	11.868	61.74
47.986	11.868	61.58
47.986	11.868	59.91
47.986	11.868	60.18
47.986	11.868	59.11
47.986	11.868	60.44
47.986	11.868	59.10
47.986	11.868	58.66
47.986	11.868	58.80
47.986	11.868	62.30
47.986	11.868	58.40
47.986	11.868	60.12
47.986	11.868	61.30
47.986	11.868	60.78
47.986	11.868	61.49
47.986	11.868	58.01
47.986	11.868	59.86
47.986	11.868	60.78
47.986	11.868	57.97
47.986	11.868	60.52
47.986	11.868	58.95
47.986	11.868	61.00
47.986	11.868	59.11
47.986	11.868	58.84
47.986	11.868	60.39
47.986	11.868	61.84
47.986	11.868	59.24
47.986	11.868	58.61
47.986	11.868	58.20
47.986	11.868	61.55
47.986	11.868	60.19
47.986	11.868	58.39
47.986	11.868	59.45
47.986	11.868	60.22
47.986	11.868	64.83
47.986	11.868	58.93
47.986	11.868	59.03
47.986	11.868	58.92
47.986	11.868	59.42
47.986	11.868	60.52
47.986	11.868	62.77
47.986	11.868	60.24
47.986	11.868	59.54
47.986	11.868	60.57
47.986	11.868	60.93
47.986	11.868	60.51
47.986	11.868	60.24
47.986	11.868	58.30
47.986	11.868	59.33
47.986	11.868	59.68
47.986	11.868	60.33
47.986	11.868	62.73
47.986	11.868	61.05
47.986	11.868	62.43
47.986	11.868	61.08
47.986	11.868	61.09
47.986	11.868	60.44
47.986	11.868	60.80
47.986	11.868	59.19
47.986	11.868	60.44
47.986	11.868	59.93
47.986	11.868	61.25
47.986	11.868	59.22
47.986	11.868	60.37
47.986	11.868	59.64
47.986	11.868	59.52
47.986	11.868	59.46
47.986	11.868	61.60
47.986	11.868	59.23
47.986	11.868	60.07
47.986	11.868	62.15
47.986	11.868	60.55
47.986	11.868	60.88
47.986	11.868	62.38
47.986	11.868	60.42
47.986	11.868	62.76
47.986	11.868	60.10
47.986	11.868	60.09
47.986	11.868	60.03
47.986	11.868	60.54
47.986	11.868	62.02
47.986	11.868	59.32
47.986	11.868	61.20
47.986	11.868	59.99
47.986	11.868	60.75
47.986	11.868	60.20
47.986	11.868	61.17
47.986	11.868	60.43
47.986	11.868	61.15
47.986	11.868	59.82
47.986	11.868	60.75
47.986	11.868	58.67
47.986	11.868	59.92
47.986	11.868	60.77
47.986	11.868	61.85
47.986	11.868	61.31
47.986	11.868	60.89
47.986	11.868	61.10
47.986	11.868	61.94
47.986	11.868	60.14
47.986	11.868	60.89
47.986	11.868	61.18
47.986	11.868	61.25
47.986	11.868	60.46
47.986	11.868	60.94
47.986	11.868	60.13
47.986	11.868	59.07
47.986	11.868	58.90
47.986	11.868	59.93
47.986	11.868	60.06
47.986	11.868	60.05
47.986	11.868	62.20
47.986	11.868	62.17
47.986	11.868	60.83
47.986	11.868	61.43
47.986	11.868	60.71
47.986	11.868	59.84
47.986	11.868	61.52
47.986	11.868	59.68
47.986	11.868	60.56
47.986	11.868	59.95
47.986	11.868	59.85
47.986	11.868	60.05
47.986	11.868	61.10
47.986	11.868	60.65
47.986	11.868	62.27
47.986	11.868	61.79
47.986	11.868	59.75
47.986	11.868	59.49
47.986	11.868	60.61
47.986	11.868	63.55
47.986	11.868	59.45
47.986	11.868	60.59
47.986	11.868	59.12
47.986	11.868	60.78
47.986	11.868	59.97
47.986	11.868	60.39
47.986	11.868	61.15
47.986	11.868	60.33
47.986	11.868	61.51
47.986	11.868	61.63
47.986	11.868	60.67
47.986	11.868	60.01
47.986	11.868	61.62
47.986	11.868	59.63
47.986	11.868	61.78
47.986	11.868	61.37
47.986	11.868	59.69
47.986	11.868	59.44
47.986	11.868	61.37
47.986	11.868	60.07
47.986	11.868	59.15
47.986	11.868	63.52
47.986	11.868	61.21
47.986	11.868	57.75
47.986	11.868	60.54
47.986	11.868	59.36
47.986	11.868	61.45
47.986	11.868	60.18
47.986	11.868	62.83
47.986	11.868	60.29
47.986	11.868	60.36
47.986	11.868	62.45
47.986	11.868	59.66
47.986	11.868	58.35
47.986	11.868	61.24
47.986	11.868	62.89
47.986	11.868	59.68
47.986	11.868	59.18
47.986	11.868	60.73
47.986	11.868	61.54
47.986	11.868	60.07
47.986	11.868	60.27
47.986	11.868	59.89
47.986	11.868	59.94
47.986	11.868	61.41
47.986	11.868	60.66
47.986	11.868	60.31
47.986	11.868	61.16
47.986	11.868	60.14
47.986	11.868	60.70
47.986	11.868	61.15
47.986	11.868	59.59
47.986	11.868	60.00
47.986	11.868	58.47
47.986	11.868	61.14
47.986	11.868	59.15
47.986	11.868	62.35
47.986	11.868	59.65
47.986	11.868	60.10
47.986	11.868	59.61
47.986	11.868	60.07
47.986	11.868	58.45
47.986	11.868	72.59
47.986	11.868	59.28
47.986	11.868	59.93
47.986	11.868	59.21
47.986	11.868	58.19
47.986	11.868	60.66
47.986	11.868	60.83
47.986	11.868	60.63
47.986	11.868	59.68
47.986	11.868	58.94
47.986	11.868	59.45
47.986	11.868	59.87
47.986	11.868	59.53
47.986	11.868	62.70
47.986	11.868	59.66
47.986	11.868	58.73
47.986	11.868	60.49
47.986	11.868	60.45
47.986	11.868	58.86
47.986	11.868	59.74
47.986	11.868	58.73
47.986	11.868	58.49
47.986	11.868	58.95
47.986	11.868	56.63
47.986	11.868	59.77
47.986	11.868	59.49
47.986	11.868	60.54
47.986	11.868	59.22
47.986	11.868	59.63
47.986	11.868	56.21
47.986	11.868	56.98
47.986	11.868	59.43
47.986	11.868	59.15
47.986	11.868	57.34
47.986	11.868	58.90
47.986	11.868	59.95
47.986	11.868	56.04
47.986	11.868	58.57
47.986	11.868	57.10
47.986	11.868	56.80
47.986	11.868	58.34
47.986	11.868	56.26
47.986	11.868	56.78
47.986	11.868	55.85
47.986	11.868	56.25
47.986	11.868	55.70
47.986	11.868	56.51
47.986	11.868	57.10
47.986	11.868	57.67
47.986	11.868	56.62
47.986	11.868	54.15
47.986	11.868	56.26
47.986	11.868	58.10
47.986	11.868	55.01
47.986	11.868	56.80
47.986	11.868	56.08
47.986	11.868	52.60
47.986	11.868	57.23
47.986	11.868	55.76
47.986	11.868	57.44
47.986	11.868	56.12
47.986	11.868	56.41
47.986	11.868	57.18
47.986	11.868	53.73
47.986	11.868	56.91
47.986	11.868	55.49
47.986	11.868	52.84
47.986	11.868	49.93
47.986	11.868	55.26
47.986	11.868	56.81
47.986	11.868	52.98
47.986	11.868	53.82
47.986	11.868	55.24
47.986	11.868	57.09
47.986	11.868	59.81
47.986	11.868	53.48
47.986	11.868	49.07
47.986	11.868	56.35
47.986	11.868	49.89
47.986	11.868	50.18
47.986	11.868	52.95
47.986	11.868	56.35
47.986	11.868	55.01
47.986	11.868	52.92
47.986	11.868	56.92
47.986	11.868	49.66
47.986	11.868	52.58
47.986	11.868	55.48
47.986	11.868	54.91
47.986	11.868	53.29
47.986	11.868	55.36
47.986	11.868	53.34
47.986	11.868	53.92
47.986	11.868	52.36
47.986	11.868	55.02
47.986	11.868	55.50
47.986	11.868	47.13
47.986	11.868	51.20
47.986	11.868	49.17
47.986	11.868	56.84
47.986	11.868	55.38
47.986	11.868	56.93
47.986	11.868	52.24
47.986	11.868	51.98
47.986	11.868	53.36
47.986	11.868	52.44
47.986	11.868	55.66
47.986	11.868	55.39
47.986	11.868	54.07
47.986	11.868	54.76
47.986	11.868	53.57
47.986	11.868	54.82
47.986	11.868	54.35
47.986	11.868	55.21
47.986	11.868	56.73
47.986	11.868	59.74
47.986	11.868	53.59
47.986	11.868	52.05
47.986	11.868	47.54
47.986	11.868	51.63
47.986	11.868	50.88
47.986	11.868	52.43
47.986	11.868	44.64
47.986	11.868	41.69
47.986	11.868	50.97
47.986	11.868	54.41
47.986	11.868	53.78
47.986	11.868	52.13
47.986	11.868	54.26
47.986	11.868	50.06
47.986	11.868	52.34
47.986	11.868	54.17
47.986	11.868	52.43
47.986	11.868	54.34
47.986	11.868	53.46
47.986	11.868	49.48
47.986	11.868	53.65
47.986	11.868	57.00
47.986	11.868	47.78
47.986	11.868	49.04
47.986	11.868	52.96
47.986	11.868	47.27
47.986	11.868	39.94
47.986	11.868	53.16
47.986	11.868	54.01
47.986	11.868	52.53
47.986	11.868	51.53
47.986	11.868	53.63
47.986	11.868	45.15
47.986	11.868	52.53
47.986	11.868	51.06
47.986	11.868	51.78
47.986	11.868	50.19
47.986	11.868	38.93
47.986	11.868	46.75
47.986	11.868	38.58
47.986	11.868	47.33
47.986	11.868	46.75
47.986	11.868	49.29
47.986	11.868	47.88
47.986	11.868	51.76
47.986	11.868	53.26
47.986	11.868	46.63
47.986	11.868	50.99
47.986	11.868	54.23
47.986	11.868	47.88
47.986	11.868	45.35
47.986	11.868	44.57
47.986	11.868	39.22
